,날짜,의류/잡화,소비자물가지수_등락률,소매판매지수_증감률,동월_평균_등락률,전체_평균_대비,소비
0,2010-01,-18.0,0.007900144068397008,-0.09508196721311479,-14.599999999999998,0,0
1,2010-02,0.3,0.002015207789012319,-0.016908212560386326,-7.584615384615384,1,1
2,2010-03,15.8,0.002022847655016813,0.054054054054053946,18.176923076923075,1,1
3,2010-04,0.8,0.004025858849888042,-0.01864801864801857,2.9076923076923076,0,0
4,2010-05,9.5,0.001011145849072026,0.04275534441805218,11.466666666666667,1,1
5,2010-06,-12.1,-0.0010101244659111996,-0.019362186788154934,-12.083333333333334,0,0
6,2010-07,-7.0,0.002010669332062731,0.013937282229965264,-5.7250000000000005,1,0
7,2010-08,-6.8,0.005022386155380865,-0.038946162657502725,-11.649999999999999,0,0
8,2010-09,13.6,0.007963345528408272,0.06793802145411187,14.716666666666669,1,1
9,2010-10,15.8,0.0,0.01227678571428581,15.983333333333334,1,1
10,2010-11,9.3,-0.004934907313051684,0.012127894156560126,0.28333333333333327,0,1
11,2010-12,-5.6,0.003969806457551739,0.035947712418300526,-3.191666666666667,1,0
12,2011-01,-13.1,0.01188525059884693,-0.034700315457413256,-14.599999999999998,0,0
13,2011-02,-6.6,0.006841246828561021,-0.11982570806100223,-7.584615384615384,1,0
14,2011-03,13.9,0.003892363767268092,0.12128712871287117,18.176923076923075,1,1
15,2011-04,4.1,0.0009749209977811812,-0.012141280353200834,2.9076923076923076,0,0
16,2011-05,11.1,0.0019255527567869635,0.045810055865921795,11.466666666666667,1,1
17,2011-06,-12.7,0.0019330256880119023,-0.02350427350427342,-12.083333333333334,0,0
18,2011-07,-8.7,0.0048176647708264575,-0.004376367614879695,-5.7250000000000005,1,0
19,2011-08,-9.7,0.0067146123282499914,-0.03186813186813198,-11.649999999999999,0,0
20,2011-09,19.4,-0.000959132150771036,0.049943246311010325,14.716666666666669,1,1
21,2011-10,15.5,-0.0018980357536968473,0.012972972972973063,15.983333333333334,1,1
22,2011-11,-5.2,0.0009508225720857855,-0.0010672358591249376,0.28333333333333327,0,0
23,2011-12,5.4,0.003810723043276454,0.04380341880341887,-3.191666666666667,1,1
24,2012-01,-13.1,0.003994322120622007,-0.0399181166837258,-14.599999999999998,0,0
25,2012-02,-2.7,0.0037921132811642444,-0.08955223880597007,-7.584615384615384,1,0
26,2012-03,5.9,0.00028387998427747974,0.07377049180327866,18.176923076923075,1,1
27,2012-04,3.5,-9.82382605279053e-05,-0.019629225736095934,2.9076923076923076,0,0
28,2012-05,14.6,0.0017902952895585411,0.07007786429365948,11.466666666666667,1,1
29,2012-06,-17.1,-0.0014166003770337277,-0.03638253638253641,-12.083333333333334,0,0
30,2012-07,-4.9,-0.002258863584281734,0.01941747572815533,-5.7250000000000005,1,1
31,2012-08,-17.5,0.004626389010412124,-0.05396825396825389,-11.649999999999999,0,0
32,2012-09,28.7,0.00715257743182196,0.06599552572706924,14.716666666666669,1,1
33,2012-10,12.2,-0.0018700276720857723,-0.0010493179433367361,15.983333333333334,1,1
34,2012-11,2.8,-0.0035521285697267535,0.024159663865546133,0.28333333333333327,0,1
35,2012-12,-3.1,0.0017823955831368643,0.02358974358974364,-3.191666666666667,1,0
36,2013-01,-15.6,0.005999457553566456,-0.08617234468937873,-14.599999999999998,0,0
37,2013-02,-6.9,0.0033431110344233073,-0.04824561403508776,-7.584615384615384,1,0
38,2013-03,18.3,-0.0009243534899717742,0.07834101382488479,18.176923076923075,1,1
39,2013-04,-1.0,-0.0013878130648077303,-0.018162393162392987,2.9076923076923076,0,0
40,2013-05,15.4,0.0,0.052230685527747456,11.466666666666667,1,1
41,2013-06,-15.3,-0.0012173706947631313,-0.03619441571871773,-12.083333333333334,0,0
42,2013-07,-5.9,0.0021464782655593595,0.02253218884120156,-5.7250000000000005,1,0
43,2013-08,-14.9,0.0035410993552831282,-0.044071353620146914,-11.649999999999999,0,0
44,2013-09,20.1,0.0019412685814796937,0.03183315038419332,14.716666666666669,1,1
45,2013-10,17.7,-0.003050771256382534,0.03297872340425534,15.983333333333334,1,1
46,2013-11,2.1,-0.00019326991216961353,0.016477857878475888,0.28333333333333327,0,1
47,2013-12,-0.7,0.0012135401005197721,0.012158054711246313,-3.191666666666667,1,1
48,2014-01,-17.5,0.005373864355511682,-0.03503503503503502,-14.599999999999998,0,0
49,2014-02,-8.6,0.0026672356769443795,-0.10062240663900412,-7.584615384615384,1,0
50,2014-03,20.7,0.001840817195147837,0.10380622837370246,18.176923076923075,1,1
51,2014-04,-0.3,0.0006478816394590581,-0.03343782654127481,2.9076923076923076,0,0
52,2014-05,7.0,0.0016451907359840146,0.06054054054054059,11.466666666666667,1,1
53,2014-06,-12.5,-0.001282200722694915,-0.03669724770642191,-12.083333333333334,0,0
54,2014-07,-2.5,0.0014642220524572203,0.020105820105820182,-5.7250000000000005,1,1
55,2014-08,-11.3,0.001748140614074245,-0.024896265560165998,-11.649999999999999,0,0
56,2014-09,11.3,-0.0006451544669014986,0.018085106382978777,14.716666666666669,1,1
57,2014-10,19.2,-0.003016192189649658,0.017763845350052376,15.983333333333334,1,1
58,2014-11,-1.1,-0.0020168780850272627,0.026694045174537884,0.28333333333333327,0,0
59,2014-12,0.0,-9.57294048822277e-05,0.052000000000000046,-3.191666666666667,1,1
60,2015-01,-18.2,0.006776163223624065,-0.1045627376425855,-14.599999999999998,0,0
61,2015-02,-6.7,-0.0005916972200796788,-0.013800424628450103,-7.584615384615384,1,0
62,2015-03,25.2,9.515049636843464e-05,0.06781485468245418,18.176923076923075,1,1
63,2015-04,-0.9,0.0003065668738635452,-0.005040322580645129,2.9076923076923076,0,0
64,2015-05,11.8,0.0028005284015852894,0.03951367781155013,11.466666666666667,1,1
65,2015-06,-19.0,0.00020023184740236566,-0.07407407407407407,-12.083333333333334,0,0
66,2015-07,0.1,0.001801725863721959,0.030526315789473735,-5.7250000000000005,1,1
67,2015-08,-10.1,0.0013988220445939614,-0.023493360572012345,-11.649999999999999,0,0
68,2015-09,11.5,-0.0025941835673699565,0.06903765690376584,14.716666666666669,1,1
69,2015-10,17.3,0.0,0.04011741682974557,15.983333333333334,1,1
70,2015-11,-1.7,-0.001895415201229822,0.0,0.28333333333333327,0,0
